46;LUTOP;62.51110556;25.42711944;1
46;UMUTU;62.45362222;25.556775;1
46;ETNUP;62.45100278;25.30314444;1
46;IDNUL;62.33685833;26.07420278;1
46;GOBOS;62.27733056;25.94965833;1
46;LATLI;62.21769444;25.82560278;1
84;ELDIT;62.35360556;27.787025;1
84;MIVSU;62.25006667;27.50780556;1
84;KUXAN;62.30190556;27.647175;1
84;XENRA;62.24340556;27.74703056;1
84;VR361;62.08904722;28.00809167;1
84;VR362;62.04156111;27.82121667;1
84;VAKLU;61.99088889;27.94755556;1
84;SONOP;62.09355;28.22588056;1
84;BULUT;62.04228889;28.08648333;1
84;OTRIT;62.10105833;27.9879;1
36;NAKUP;61.95135556;25.17879444;1
36;MITKU;61.868425;25.18969167;1
36;SISVU;61.78548889;25.20053056;1
74;LASVI;62.1081;28.75821667;1
74;VALGU;62.04042778;28.655425;1
74;RESRI;61.97267778;28.55309167;1
74;NASAX;61.78221111;29.11706944;1
74;UGLOS;61.84954167;29.22001111;1
74;MATUT;61.89821389;29.07736667;1
74;RISNU;61.91679444;29.32340278;1
64;XELRO;61.82343333;26.96345278;1
64;IBUMI;61.66970556;26.83028611;1
64;VAMKI;61.74658611;26.89670278;1
64;SORLO;61.714925;27.05866667;1
64;EBESU;61.54333056;27.46935;1
64;KUGAB;61.69643056;27.60514167;1
64;GIKER;61.61989722;27.53707778;1
64;OTPOS;61.652125;27.37610278;1
78;EMBOT;61.35666667;23.80111111;1
78;LORVI;61.26565278;23.36023611;1
78;RIXIL;61.51583333;23.64611111;1
78;TP366;61.44083333;23.72111111;1
78;BANRI;61.29138889;22.96833333;1
78;GONEM;61.18388889;23.68972222;1
78;TP364;61.70666667;23.26416667;1
78;LULES;61.41525556;23.20953333;1
78;TESVA;61.340475;23.28506389;1
78;ADASI;61.41189444;23.99921111;1
78;ELSIT;61.33393611;23.65621389;1
78;KOKIT;61.56219722;23.85087778;1
78;KUREX;61.48706667;23.92522222;1
78;ROPSI;61.37297778;23.42536111;1
